trading_date,day_session_minute_coverage,h1_pairs,h1_accuracy_denominator,h1_correct,h1_signal_payoff_sum,h1_daily_mean_signal_payoff,h1_zero_predecessor_count,h1_zero_target_count,h2_nonoverlap_10m_blocks,h2_pairs,h2_accuracy_denominator,h2_correct,h2_signal_payoff_sum,h2_daily_mean_signal_payoff,h2_zero_predecessor_count,h2_zero_target_count,source_file_sha256,transform_version
2014-11-14,1.0,272,194,84,-0.01584001882498158,-5.8235363327138165e-05,101,78,37,36,36,18,0.008052080338901549,0.0002236688983028208,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-11-17,1.0,292,225,92,-0.020724494515290987,-7.09742962852431e-05,81,67,37,36,36,15,-0.01439488708618518,-0.00039985797461625504,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-11-18,1.0,243,155,68,-0.011279722580457738,-4.6418611442212916e-05,130,88,37,36,36,19,0.0037484083025108392,0.00010412245284752332,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-11-19,1.0,264,191,91,0.006066202243718902,2.297803880196554e-05,109,73,37,36,36,22,0.004304918827447508,0.00011958107854020855,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-11-20,1.0,237,153,64,-0.008940751122938219,-3.7724688282439743e-05,136,84,37,36,36,19,0.004038660629126662,0.0001121850174757406,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-11-21,1.0,272,207,78,-0.02350769536602662,-8.642535061039198e-05,101,65,37,36,36,18,-0.0014429350286803801,-4.0081528574455e-05,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-11-25,1.0,231,150,50,-0.019501457604319174,-8.442189439099209e-05,142,81,37,36,36,19,0.0008613646207829657,2.3926795021749047e-05,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-11-26,1.0,204,119,37,-0.01696650138324695,-8.316912442768113e-05,169,85,37,36,36,20,2.314918221214292e-06,6.430328392261923e-08,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-11-27,1.0,220,131,40,-0.01674438510553577,-7.611084138879897e-05,153,89,37,36,36,23,0.002003455552030203,5.5651543111950086e-05,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-11-28,1.0,226,136,47,-0.012050914865847369,-5.332263214976712e-05,147,90,37,36,36,22,0.0020034609698652097,5.5651693607366935e-05,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-01,1.0,210,122,45,-0.005095405640694999,-2.42638363842619e-05,163,88,37,36,36,17,-0.007409010025883502,-0.0002058058340523195,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-02,1.0,226,149,62,-0.006534370042529826,-2.8913141781105427e-05,147,77,37,36,36,20,-0.00028909270883086067,-8.030353023079462e-06,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-03,1.0,234,157,65,-0.010124829620789427,-4.326850265294627e-05,139,77,37,36,36,23,0.010105158454218199,0.0002806988459505055,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-04,1.0,216,137,53,-0.008392255517432601,-3.885303480292871e-05,157,79,37,36,36,17,-0.0041942771510360055,-0.00011650769863988904,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-05,1.0,205,118,48,-0.006164247945337882,-3.0069502172379912e-05,168,87,37,36,36,17,0.0005609907469188261,1.5583076303300724e-05,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-08,1.0,231,143,69,-0.001979700128818158,-8.570130427784234e-06,142,88,37,36,36,19,0.0038889149080284435,0.0001080254141119012,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-09,1.0,229,154,57,-0.014300251237325505,-6.244651195338648e-05,144,75,37,36,36,21,0.005037727954642971,0.00013993688762897142,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-10,1.0,263,180,92,0.01057176555865035,4.019682721920285e-05,110,83,37,36,36,18,-0.007396514859513125,-0.00020545874609758679,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-11,1.0,245,152,74,0.007562058790551828,3.086554608388501e-05,128,93,37,36,36,19,-0.0029171642469055493,-8.103234019182082e-05,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-12,1.0,263,186,71,-0.012598742279875588,-4.7903963041352046e-05,110,77,37,36,36,20,-0.001700889797724529,-4.724693882568136e-05,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-15,1.0,280,217,90,-0.017475604163702734,-6.241287201322405e-05,93,63,37,36,36,18,-0.0026133998312816375,-7.259443975782326e-05,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-16,1.0,260,183,68,-0.025342936306155812,-9.747283194675312e-05,113,77,37,36,36,22,0.008629561532290976,0.00023971004256363824,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-17,1.0,274,198,86,-0.0181444911451155,-6.622077060261132e-05,99,76,37,36,36,20,-0.003868435434040576,-0.00010745653983446044,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-18,1.0,251,167,68,-0.01219771059897822,-4.859645656963434e-05,122,84,37,36,36,21,0.008717391723102347,0.0002421497700861763,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-19,1.0,229,147,52,-0.02404205748664342,-0.00010498715059669615,144,82,37,36,36,25,0.013700475842134189,0.00038056877339261635,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-22,1.0,222,141,51,-0.014942546036297688,-6.730876592926886e-05,151,81,37,36,36,20,0.004833460644098566,0.0001342627956694046,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-24,1.0,214,137,40,-0.01765674817472818,-8.250816904078589e-05,159,77,37,36,36,24,0.01149516248145536,0.00031931006892931555,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-25,1.0,166,75,16,-0.013488043494686531,-8.125327406437669e-05,207,91,37,35,34,21,0.005063053140734245,0.00014465866116383558,1,1,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-26,1.0,185,98,28,-0.01319497565387818,-7.132419272366584e-05,188,87,37,36,36,16,-7.863014840374578e-07,-2.1841707889929383e-08,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-29,1.0,245,180,83,0.0025907216791516735,1.0574374200619076e-05,128,65,37,36,36,15,-0.02227131338508485,-0.0006186475940301347,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2014-12-30,1.0,236,161,74,-0.013722657014011607,-5.814685175428647e-05,137,75,37,36,36,15,-0.013714687540869602,-0.0003809635428019334,0,0,4815235850049766ca8156f26fc5816a1a1d9dd3333a1b88df939e7399874252,JNU_INTRADAY_MOMREV_G1_V1
2015-01-05,1.0,257,185,86,0.005749633681725676,2.237211549309602e-05,116,72,37,36,36,18,-0.00738990589200772,-0.00020527516366688112,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-01-06,1.0,263,192,81,-0.012121495792091572,-4.6089337612515485e-05,110,71,37,36,36,21,0.005619352743700512,0.00015609313176945868,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-01-07,1.0,257,184,79,-0.01153896053864945,-4.4898679138713815e-05,116,73,37,36,36,20,0.00799745302916575,0.00022215147303238192,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-01-08,1.0,258,176,71,-0.013543718962333876,-5.24950347377282e-05,115,82,37,36,36,15,-0.004650695041613794,-0.00012918597337816093,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-01-09,1.0,259,186,85,-0.009587730263138741,-3.7018263564242246e-05,114,73,37,36,36,16,-0.0063864461912861055,-0.00017740128309128071,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-01-13,1.0,264,189,81,-0.005631187093590971,-2.1330254142390042e-05,109,75,37,36,36,21,0.003628723684829518,0.00010079788013415328,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-01-14,1.0,284,218,91,-0.013924434619419153,-4.9029699364151946e-05,89,66,37,36,36,22,0.017139282604158125,0.0004760911834488368,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-01-15,1.0,263,188,71,-0.014710550840256194,-5.5933653385004536e-05,110,75,37,36,36,16,0.0059071183300197705,0.00016408662027832697,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-01-16,1.0,294,235,116,-0.0003069379879129673,-1.0440067616087324e-06,79,59,37,36,36,19,-0.005117001506738288,-0.00014213893074273022,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-01-19,1.0,264,189,75,-0.011489394499541577,-4.352043371038476e-05,109,75,37,36,36,24,0.012659261463306565,0.0003516461517585157,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-01-20,1.0,248,172,68,-0.013554716559003487,-5.4656115157272125e-05,125,76,37,36,36,13,-0.009587516460945642,-0.0002663199016929345,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-01-21,1.0,276,199,87,-0.01592850777133193,-5.771198467873888e-05,97,77,37,36,36,21,0.00868994729324265,0.00024138742481229585,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-01-22,1.0,244,159,69,-0.006961301151666948,-2.8529922752733392e-05,129,85,37,36,36,20,0.0008684122830157175,2.4122563417103262e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-01-23,1.0,225,149,55,-0.014288819046785209,-6.350586243015649e-05,148,76,37,36,36,22,0.004287715289129806,0.00011910320247582795,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-01-26,1.0,257,180,74,-0.009176399838687344,-3.570583594819978e-05,116,77,37,36,36,23,0.0054647632729756795,0.00015179897980488,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-01-27,1.0,231,142,46,-0.021172460151794727,-9.165567165279103e-05,142,89,37,36,36,21,0.0028203990429812448,7.834441786059013e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-01-28,1.0,229,152,58,-0.014905207382183771,-6.508824184359726e-05,144,77,37,36,36,11,-0.010970741344492019,-0.0003047428151247783,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-01-29,1.0,243,160,65,-0.008442671624172306,-3.474350462622348e-05,130,83,37,36,36,21,0.005127734524365508,0.0001424370701212641,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-01-30,1.0,249,167,67,-0.014924432917117224,-5.993748159484829e-05,124,82,37,36,36,19,0.009025873074939426,0.0002507186965260952,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-02,1.0,241,160,71,-0.00029007418065681804,-1.2036273056299503e-06,132,81,37,36,36,24,0.006557067849334559,0.00018214077359262663,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-03,1.0,243,161,64,-0.003914679832264211,-1.610979354841239e-05,130,82,37,36,36,15,0.0017051335777911118,4.736482160530866e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-04,1.0,251,178,78,-0.010457521386630407,-4.166343181924465e-05,122,73,37,36,36,20,0.009350421947503374,0.0002597339429862048,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-05,1.0,246,166,70,-0.014276048152964493,-5.803271606896135e-05,127,80,37,36,36,18,0.004553559651602437,0.0001264877681000677,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-06,1.0,214,134,35,-0.022691019431209335,-0.00010603280108041746,159,80,37,36,36,26,0.011337709103283466,0.0003149363639800963,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-09,1.0,209,121,57,-0.0025345355833145985,-1.2126964513466979e-05,164,88,37,36,36,17,-0.003377489665800857,-9.381915738335714e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-10,1.0,222,144,47,-0.016208128747659877,-7.300958895342287e-05,151,78,37,36,36,22,-0.0011409580666097675,-3.16932796280491e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-12,1.0,218,136,45,-0.01614918982676746,-7.40788524163645e-05,155,82,37,36,36,21,0.0041697042020951355,0.00011582511672486488,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-13,1.0,235,158,51,-0.02511986656011618,-0.00010689304919198375,138,77,37,36,36,18,-0.0030661936149921657,-8.517204486089349e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-16,1.0,194,112,37,-0.014145775315818346,-7.291636760731106e-05,179,82,37,36,36,22,0.004710327897424627,0.00013084244159512854,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-17,1.0,202,114,48,-0.006958323132572238,-3.444714422065464e-05,171,88,37,36,36,21,0.004728369154548289,0.00013134358762634135,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-18,1.0,195,115,35,-0.013496028741928796,-6.921040380476306e-05,178,80,37,36,36,21,0.005511096168366325,0.00015308600467684236,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-19,1.0,212,128,50,-0.00957558553799426,-4.516785631129368e-05,161,84,37,36,36,20,0.005191592846931471,0.00014421091241476308,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-20,1.0,195,112,32,-0.015006791174142858,-7.695790345714287e-05,178,83,37,36,36,22,0.002183107080456351,6.0641863346009745e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-23,1.0,202,117,29,-0.02138560087439266,-0.00010586931125936961,171,85,37,36,36,19,0.0005481734198345338,1.522703943984816e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-24,1.0,200,111,27,-0.01972450930225747,-9.862254651128735e-05,173,89,37,36,36,15,-0.004039264705178909,-0.0001122017973660808,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-25,1.0,213,118,36,-0.014772795384729214,-6.935584687666297e-05,160,95,37,36,36,19,0.0005333041666367208,1.4814004628797799e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-26,1.0,216,121,38,-0.015775740919808517,-7.30358375917061e-05,157,95,37,36,36,21,-0.00026022800918706576,-7.2285558107518266e-06,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-02-27,1.0,220,143,67,-0.001051158160563222,-4.777991638923736e-06,153,77,37,36,36,23,0.00586092125854119,0.00016280336829281085,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-02,1.0,229,150,55,-0.013527068506399125,-5.907016815021452e-05,144,79,37,36,36,18,0.0013289994222770926,3.691665061880813e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-03,1.0,244,167,74,-0.008243385767536677,-3.378436789974048e-05,129,77,37,36,36,17,0.0005353610110522001,1.4871139195894447e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-04,1.0,224,140,46,-0.014730659488307265,-6.576187271565743e-05,149,84,37,36,36,21,0.002676165069426367,7.433791859517686e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-05,1.0,205,116,42,-0.011480838000512143,-5.600408780737631e-05,168,89,37,36,36,17,-0.000264914620801587,-7.35873946671075e-06,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-06,1.0,239,154,53,-0.015855093122270583,-6.633930176682253e-05,134,85,37,36,36,20,0.0026368942707302966,7.324706307584157e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-09,1.0,230,146,55,-0.009838278754654229,-4.277512502023578e-05,143,84,37,36,36,19,0.0010664466503966926,2.9623518066574795e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-10,1.0,264,186,87,-0.0012791403773757342,-4.845228702180811e-06,109,78,37,36,36,11,-0.009916627346759263,-0.00027546187074331286,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-11,1.0,234,158,61,-0.010696840092397377,-4.571299184785204e-05,139,76,37,36,36,15,-0.011732780525009267,-0.0003259105701391463,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-12,1.0,228,140,60,-0.004781981242292145,-2.097360193987783e-05,145,88,37,36,36,22,0.006884956257159506,0.0001912487849210974,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-13,1.0,248,172,69,-0.003885112734113924,-1.566577715368518e-05,125,76,37,36,36,21,-0.0013162943494770313,-3.6563731929917535e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-16,1.0,229,145,72,0.0023503809729539023,1.026367237097774e-05,144,84,37,36,36,22,0.009376227905332078,0.00026045077514811325,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-17,1.0,211,128,47,-0.012922445698084845,-6.124381847433576e-05,162,83,37,36,36,19,0.0038816821233287344,0.00010782450342579818,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-18,1.0,221,124,39,-0.017553267268521626,-7.94265487263422e-05,152,97,37,36,36,18,-0.0033447704132084756,-9.2910289255791e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-19,1.0,268,194,95,0.000763321790186123,2.8482156350228468e-06,105,74,37,36,36,20,-2.442374954405224e-05,-6.784374873347844e-07,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-20,1.0,211,116,39,-0.014177220095814649,-6.719061656784193e-05,162,95,37,36,36,22,0.0033587289294490837,9.32980258180301e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-23,1.0,234,156,57,-0.010419487021540106,-4.452772231427396e-05,139,78,37,36,36,22,0.0058512221251696625,0.00016253394792137952,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-24,1.0,233,152,65,-0.010961433994350142,-4.704478109163151e-05,140,81,37,36,36,19,-0.0017839308929307848,-4.9553635914744024e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-25,1.0,228,140,62,-0.0043500835256212,-1.907931370886491e-05,145,88,37,36,36,17,0.0007664383001111981,2.1289952780866613e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-26,1.0,271,199,94,-0.007982079081986363,-2.9454166354193224e-05,102,72,37,36,36,20,-0.0023096053152030483,-6.415570320008468e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-27,1.0,297,242,90,-0.02347616451179061,-7.904432495552394e-05,76,55,37,36,36,24,0.0027814074039906028,7.726131677751674e-05,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-30,1.0,268,192,87,-0.004586446142423735,-1.711360500904379e-05,105,76,37,36,36,17,-0.007752509228765934,-0.0002153474785768315,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-03-31,1.0,276,212,88,-0.014443263136302882,-5.2330663537329285e-05,97,64,37,36,36,19,0.011063823952503068,0.00030732844312508523,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-04-01,1.0,296,236,121,0.011561555271177549,3.90593083485728e-05,77,60,37,36,36,21,0.008870242157173221,0.0002463956154770339,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-04-02,1.0,270,198,88,-0.005687725358803826,-2.106564947705121e-05,103,72,37,36,36,15,-0.012426655476352024,-0.00034518487434311175,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-04-03,1.0,223,135,52,-0.011607376859995125,-5.2051017309395176e-05,150,88,37,36,36,18,0.007224596511023872,0.00020068323641732978,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-04-06,1.0,264,191,67,-0.023978287732251673,-9.082684747065028e-05,109,73,37,36,36,19,0.005662973934773064,0.000157304831521474,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
2015-04-07,1.0,235,155,51,-0.016815793322129936,-7.155656732821249e-05,138,80,37,36,36,25,0.006635480950621845,0.00018431891529505125,0,0,d1b9bb49009b6718ff2a6867b1176ae1d5dd38bca68ad68b1de935df1a81ebf3,JNU_INTRADAY_MOMREV_G1_V1
